,Unnamed: 0,UserId,Text,Date,ProductId,Helpfullness,Sarcasm,Product,Sentiment
767,767,1308922105610809344,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-24,B001E4KFG0,0,1,,0
768,768,1308920250356899841,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-24,B001E4KFG0,0,1,,0
769,769,1308920086195994626,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-24,B001E4KFG0,0,1,,0
770,770,1308919255602278401,"RT @StrayCat_SCA: URGENT❗️WET FOOD NEEDED!

We're low on Applaws, I and Love and You, and Wellness Natural. All ""Highest"" priority wet food…",2020-09-24,B001E4KFG0,1,1,,1
771,771,1308917698647203840,"Stop living for the #cheat day—live free from the burdens and fears of caving into sugary, high-fat foods.… https://t.co/ZSAIXazzpG",2020-09-23,B001E4KFG0,0,1,,1
772,772,1308916935271288835,"抗疲労・抗ストレス・睡眠改善食品の開発 = Development of Functional Foods for Anti-Fatigue,Anti-Stress,and Improving Sleep Quality / 井上… https://t.co/VnBCthm7OB",2020-09-23,B001E4KFG0,1,1,,0
773,773,1308915034358251523,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
774,774,1308914996261326848,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
775,775,1308913088020742151,"Still waiting on Whole Foods &amp; the ""Amazon Hub Counter"" to give me the email to pickup my package.  Even though its… https://t.co/qysrktqgFM",2020-09-23,B001E4KFG0,1,1," """,1
776,776,1308911550418345985,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
777,777,1308905937957199873,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
778,778,1308904484718784515,RT @shelbygrossman: I just finished and loved this book - https://t.co/KMEQOUG5dQ it's really fair to all actors involved in the food suppl…,2020-09-23,B001E4KFG0,0,1,,1
779,779,1308902951696691201,I just finished and loved this book - https://t.co/KMEQOUG5dQ it's really fair to all actors involved in the food s… https://t.co/1Bi1hYdchw,2020-09-23,B001E4KFG0,0,1,,1
780,780,1308902902774345734,@conner_walden @michaelsantoli Problem is revenue other than google ad search/YouTube yet to materialize. But amazo… https://t.co/LpODU6swqc,2020-09-23,B001E4KFG0,0,1,,0
781,781,1308899511125905412,@B_REInvest You have to approach it from a multi-national conglomerate analysis view point now because Amazon has a… https://t.co/ZbqwrO4In1,2020-09-23,B001E4KFG0,1,1,,0
782,782,1308898268827594754,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
783,783,1308897743809794048,"RT @FatKidDeals: Pick up the Top Rated Ninja 8QT 2 Basket Air Fryer now!

- 2 independent baskets that let you cook 2 foods, 2 ways at the…",2020-09-23,B001E4KFG0,1,1, Fryer,1
784,784,1308897645142867968,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
785,785,1308897251314618369,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
786,786,1308896507622555648,Which Grocery Store Anchor Drives the Strongest Apartment Performance? Apartment Buildings With ‘Premium’ Ground-fl… https://t.co/E8B7aNIyLq,2020-09-23,B001E4KFG0,1,1,,0
787,787,1308895651967700994,チアシードも大注目の低糖質スーパーフードでロンドンの健康志向な人には大人気である。水やココナッツミルクに浸してタピオカ風にしたり、かぼちゃの種やゴマなど様々なシードとパンに混ぜて焼く→SUPER FOODS JAPAN の チアシ… https://t.co/uTX5ABctCd,2020-09-23,B001E4KFG0,1,1,,1
788,788,1308895154456141824,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
789,789,1308893849146851328,"One thing #corporate #Democrats and all #gop members agree on.

Is the destruction and prevention of unions.

We ne… https://t.co/Z5GgLlKLMy",2020-09-23,B001E4KFG0,1,1,,0
790,790,1308891556791889921,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
791,791,1308891477813202947,Pls if I ever had an Amazon wishlist thing all you'd see is like different cultures foods.,2020-09-23,B001E4KFG0,1,1,,0
792,792,1308890911196225539,"@JeanTer82510682 @Agent1Uno You mean a Whole Foods locally? I would assume so. Amazon Fresh is another option, you… https://t.co/fa6B55hnNN",2020-09-23,B001E4KFG0,0,1,,1
793,793,1308888582598393858,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
794,794,1308888189990559745,Who else loves blueberries? 😍 https://t.co/cHIrK5NF0f #blueberries #blue #color #antioxidants https://t.co/6tqbfaVkZz,2020-09-23,B001E4KFG0,1,1,,0
795,795,1308883360174034953,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
796,796,1308883190401171457,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
797,797,1308883174928379907,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
798,798,1308881564131110912,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
799,799,1308881215446044673,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
800,800,1308880736032784384,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
801,801,1308879164783632392,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
802,802,1308876328746323968,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
803,803,1308875314853015552,"MX3 Mangosteen Xanthone 
https://t.co/P5FT7kmtjv
Why you need Mangosteen:
Fights Cancer
Can mangosteen treat cancer… https://t.co/1xxpZUJMcF",2020-09-23,B001E4KFG0,1,1, Xanthone,0
804,804,1308874873746403336,"RT @Techglares: Dry Fruits at Upto 85% Off.

Link : https://t.co/O2oaGRfHZ1",2020-09-23,B001E4KFG0,0,1,,-1
805,805,1308874728657084419,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
806,806,1308873837086420995,Amazon appears to have identified a fourth #grocery store location in Greater Washington — not a Whole Foods Market… https://t.co/gi7oLQu0vq,2020-09-23,B001E4KFG0,1,1,,1
807,807,1308873512350822402,"@dedeelennae When you say Amazon, they're groceries are via Whole Foods correct?",2020-09-23,B001E4KFG0,1,1,,1
808,808,1308873194380636160,"RT @Techglares: Upto 80% Off On Pantry Products.

Min 40% Off On Grocery &amp; Gourmet : 
https://t.co/UlalySUfzx

Min 40% Off On Beauty : http…",2020-09-23,B001E4KFG0,0,1,,0
809,809,1308873091779567617,"“Marketing is no longer about the stuff you make but about the stories you tell.” – Seth Godin

Olyke Foods in USA… https://t.co/bSDSAzDGlF",2020-09-23,B001E4KFG0,1,1,,0
810,810,1308872583182417926,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
811,811,1308871948559097857,"whole foods emailing me saying i have to attend ""several trainings"" girl i'm a part time amazon prime shopper what the hell.",2020-09-23,B001E4KFG0,0,1,,1
812,812,1308869454139396096,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
813,813,1308868616511778816,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
814,814,1308867738031579139,"Technology is being deliberately used by @amazon against workers, one more time...  https://t.co/1AXch1bVaF",2020-09-23,B001E4KFG0,1,1,,0
815,815,1308867520548474881,"Prior to the addition of Amazon Fresh, the Boulder brand was in 6,200 stores nationwide, according to Hope Foods, i… https://t.co/19GvoA57Nc",2020-09-23,B001E4KFG0,0,1,,1
816,816,1308863007255076865,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
817,817,1308861482579513349,RT @BoardingArea: One Week Left: 5% Cashback at Amazon and Whole Foods with the Chase Freedom Card! https://t.co/HLWjumIX0Q via @RenesPoint…,2020-09-23,B001E4KFG0,1,1,,1
818,818,1308861458319581194,One Week Left: 5% Cashback at Amazon and Whole Foods with the Chase Freedom Card! https://t.co/HLWjumIX0Q via… https://t.co/vOGENrOsRS,2020-09-23,B001E4KFG0,1,1,,1
819,819,1308861250655453184,Amazon appears to have identified a fourth grocery store location in Greater Washington — not a Whole Foods Market… https://t.co/N21wIYfDcL,2020-09-23,B001E4KFG0,1,1,,1
820,820,1308859324605792256,"RT @ForsythJenn: TRASH FOR SALE ON AMAZON: @WSJ analyzed about 45,000 comments posted on Amazon and found nearly 8,400 comments on 4,300 li…",2020-09-23,B001E4KFG0,1,1,,1
821,821,1308858828776185857,Can’t get books on Amazon? It’s okay! Order Eat Happy and Eat Happy Too directly from the distributor for $25 each… https://t.co/VUciV9TXNf,2020-09-23,B001E4KFG0,0,1,,1
822,822,1308858221537488900,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
823,823,1308858092340289538,@shelbslundkiss Whole foods/sprouts or amazon has it all!,2020-09-23,B001E4KFG0,1,1,,1
824,824,1308857067843842049,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
825,825,1308856429646938115,"This #WishlistWednesday, we are low on snack foods. If you would like to #donate to replenish our supply, visit the… https://t.co/HETBAnZS1k",2020-09-23,B001E4KFG0,0,1,,0
826,826,1308854735546519552,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
827,827,1308852821450727427,Win 4 new entrée products from Cali’flour Foods’ and a $100 Amazon gift card to deck out your home office! Today On… https://t.co/DuKeiidI3N,2020-09-23,B001E4KFG0,1,1,,1
828,828,1308851368489373697,"RT @foodandwine: Amazon shoppers are calling them ""the Cadillac of produce savers."" https://t.co/h2H5TUGgTV",2020-09-23,B001E4KFG0,0,1,,0
829,829,1308850822219018242,"#Psychology and life: : If you #Work and someone must replace you in some of the #Baby foods, try that it’s always… https://t.co/MhrLf695sF",2020-09-23,B001E4KFG0,1,1,,0
830,830,1308849533040963585,"RT @technofrendz: Exotes Dry Fruit Upto 95% Off starting@ 199 

Buy Now - 
https://t.co/5rikQlrOwM

#Amazon",2020-09-23,B001E4KFG0,1,1,,-1
831,831,1308849505547280387,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
832,832,1308849498144362496,"Exotes Dry Fruit Upto 95% Off starting@ 199 

Buy Now - 
https://t.co/5rikQlrOwM

#Amazon",2020-09-23,B001E4KFG0,1,1,,-1
833,833,1308847997162266637,"Grocery &amp; Gourmet Foods : https://t.co/SyK8frIdiZ

Health &amp; Personal Care : https://t.co/skVAsmZnHN

Beauty :… https://t.co/liTuqWeiyb",2020-09-23,B001E4KFG0,1,1,,0
834,834,1308846279087337475,"Upto 80% Off On Pantry Products.

Min 40% Off On Grocery &amp; Gourmet : https://t.co/Bw8B5WbrV5

Min 40% Off On Beauty… https://t.co/dly6Nu3Qep",2020-09-23,B001E4KFG0,1,1,,0
835,835,1308845622376779777,"Upto 80% Off On Pantry Products.

Min 40% Off On Grocery &amp; Gourmet : https://t.co/lyA6m6JFOv

Min 40% Off On Beauty… https://t.co/t4xdU2lODN",2020-09-23,B001E4KFG0,1,1,,0
836,836,1308845417589809152,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
837,837,1308844136691372038,"Many products available @ great discounts on #Amazon Pantry

Min 40% Off On Grocery &amp; Gourmet :… https://t.co/51Rr9oM0D2",2020-09-23,B001E4KFG0,1,1,,1
838,838,1308843933989064707,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
839,839,1308843806230482944,"Upto 80% Off On Pantry Products.

Min 40% Off On Grocery &amp; Gourmet : 
https://t.co/UlalySUfzx

Min 40% Off On Beaut… https://t.co/YN28OKLVSo",2020-09-23,B001E4KFG0,1,1,,0
840,840,1308843743857053697,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
841,841,1308843132960866304,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
842,842,1308842565320540161,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
843,843,1308841155371597827,"Can Sioux Falls get a Whole Foods already?! I mean we're getting Amazon, that should follow right after. @WholeFoods @amazon",2020-09-23,B001E4KFG0,1,1,,1
844,844,1308840553761705984,"Whole Foods apparently has it, so it’s in my Amazon Prime basket right now waiting for about $30 of other stuff to… https://t.co/YN2CMCiAh3",2020-09-23,B001E4KFG0,1,1,,1
845,845,1308840174399426562,"PANTRY STEAL DEALS
 https://t.co/yt3VishY6H
 https://t.co/8mncfBzMcr
 https://t.co/wzM0n7E4Wr… https://t.co/ycvoOp1H7r",2020-09-23,B001E4KFG0,0,1,,0
846,846,1308839963539243009,"💥LIVE🛍Amazon Fresh, Pantry (Mega Grocery Sale) - Upto 50% off + Extra 10% Cashback (24th Sept - 7th Oct)
👉🏻… https://t.co/WfadaTIkSp",2020-09-23,B001E4KFG0,1,1,,1
847,847,1308839591978438656,"RT @StrayCat_SCA: URGENT❗️WET FOOD NEEDED!

We're low on Applaws, I and Love and You, and Wellness Natural. All ""Highest"" priority wet food…",2020-09-23,B001E4KFG0,1,1,,1
848,848,1308837045796851719,"RT @StrayCat_SCA: URGENT❗️WET FOOD NEEDED!

We're low on Applaws, I and Love and You, and Wellness Natural. All ""Highest"" priority wet food…",2020-09-23,B001E4KFG0,1,1,,1
849,849,1308836449219997696,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
850,850,1308836281560989697,"Eating in the amazon break room takes me mentally back to SYCON in 6th grade where I knew no one, foods mediocre, a… https://t.co/zb0tA3Yr1S",2020-09-23,B001E4KFG0,1,1,,-1
851,851,1308835959916630018,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
852,852,1308834165446582275,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
853,853,1308833917244452864,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
854,854,1308833570287386625,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
855,855,1308833339286212608,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
856,856,1308832098887905281,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
857,857,1308830946314125312,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
858,858,1308828768090443776,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
859,859,1308828352040652800,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
860,860,1308826883317018629,you would think since i have amazon prime i would shop at whole foods more,2020-09-23,B001E4KFG0,0,1,,1
861,861,1308825927451914240,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
862,862,1308825224327168001,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
863,863,1308825139853832192,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
864,864,1308824937906475009,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
865,865,1308824821531279360,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
866,866,1308824649082572800,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
867,867,1308823424588972032,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
868,868,1308822702074068992,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
869,869,1308822300427530240,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
870,870,1308821374488772611,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
871,871,1308821255609614338,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
872,872,1308817576760279040,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
873,873,1308815228050735108,".@BraziBites has seen a sales surge of 60% this year compared to 2019, related to consumer spending on frozen foods… https://t.co/7o16bKuLNV",2020-09-23,B001E4KFG0,1,1,,0
874,874,1308814508157149184,"@SamHetchler I started with this kit, some jars, and foods that don't require pressure canning like jam. Then I use… https://t.co/5dMqjnSTS2",2020-09-23,B001E4KFG0,1,1,,0
875,875,1308813930563866627,"Developers, here’s a great way to utilize space with the recent shift in fulfillment center needs: https://t.co/BiROH0XO5t",2020-09-23,B001E4KFG0,0,1,,1
876,876,1308813389624422401,"Try these #Organic #ChiaSeeds with Omega-3, Non-GMO for $6.87 #FreeShipping - tons of energy, and high antioxidant… https://t.co/hWqt5C12PB",2020-09-23,B001E4KFG0,1,1,,1
877,877,1308811780102127617,"RT @sonaliranade: Clarifying.

There is nothing wrong with Mota bhai rushing 2 create an Indian Amazon + Walmart + General Foods.  

I wish…",2020-09-23,B001E4KFG0,0,1,,-1
878,878,1308808358569353216,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
879,879,1308808155070107655,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
880,880,1308806718848151570,"RT @JaxDailyRecord: Whole Foods to open Jacksonville Beach store Oct. 7

https://t.co/P6GFRr9JQ4

#JacksonvilleBeach #WholeFoods @WholeFood…",2020-09-23,B001E4KFG0,1,1,,1
881,881,1308806634379063296,"RT @JaxDailyRecord: Whole Foods to open Jacksonville Beach store Oct. 7

https://t.co/P6GFRr9JQ4

#JacksonvilleBeach #WholeFoods @WholeFood…",2020-09-23,B001E4KFG0,1,1,,1
882,882,1308806608617644035,"Whole Foods to open Jacksonville Beach store Oct. 7

https://t.co/P6GFRr9JQ4

#JacksonvilleBeach #WholeFoods @WholeFoods #Amazon #grocery",2020-09-23,B001E4KFG0,1,1,,1
883,883,1308806395911974914,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
884,884,1308805983339245569,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
885,885,1308805328276983808,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
886,886,1308805281430867968,"RT @rbrt987: Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom, etc. All s…",2020-09-23,B001E4KFG0,1,1,,-1
887,887,1308803390391152640,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
888,888,1308802499604873223,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
889,889,1308802490134081536,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
890,890,1308802339294375936,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
891,891,1308802231471349762,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
892,892,1308801406137229314,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
893,893,1308800382433464322,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
894,894,1308800226346414081,RT @May_Roma: チアシードも大注目の低糖質スーパーフードでロンドンの健康志向な人には大人気である。水やココナッツミルクに浸してタピオカ風にしたり、かぼちゃの種やゴマなど様々なシードとパンに混ぜて焼く→SUPER FOODS JAPAN の チアシード ホワイト 20…,2020-09-23,B001E4KFG0,0,1,,1
895,895,1308799086120833025,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
896,896,1308798688249155585,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
897,897,1308798281397547014,"Who benefits from small businesses being destroyed? Amazon, Starbucks, Whole Foods, Walmart, Target, Netflix, Zoom,… https://t.co/Tef3EEqqRK",2020-09-23,B001E4KFG0,1,1,,-1
898,898,1308796917091102724,"RT @StrayCat_SCA: URGENT❗️WET FOOD NEEDED!

We're low on Applaws, I and Love and You, and Wellness Natural. All ""Highest"" priority wet food…",2020-09-23,B001E4KFG0,1,1,,1
899,899,1308794420871999494,@Jerrycaruso9 What other USA tire company can we use? I have also stopped shopping at Target and AutoZone because t… https://t.co/MNrporfpDY,2020-09-23,B001E4KFG0,0,1,,0
900,900,1308793729529139201,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
901,901,1308793237398790144,"RT @poteland: Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las personas involuc…",2020-09-23,B001E4KFG0,0,1,,0
902,902,1308792439990358016,"Amazon usa tecnología para detectar intentos de sindicalización en su fuerza de trabajo, luego despide a las person… https://t.co/9URW7NcD5A",2020-09-23,B001E4KFG0,1,1,,0
903,903,1308792265465266177,RT @fffffrida: this is next door to a whole foods and amazon's carbon footprint grew 15% this year... the call is coming from inside the wh…,2020-09-23,B001E4KFG0,0,1,,1
904,904,1308791133128982530,"RT @ForsythJenn: TRASH FOR SALE ON AMAZON: @WSJ analyzed about 45,000 comments posted on Amazon and found nearly 8,400 comments on 4,300 li…",2020-09-23,B001E4KFG0,1,1,,1
905,905,1308789927300288513,16.9oz BetterBody Foods 100% Pure Avocado Oil $7.12 at Amazon https://t.co/0jgHpC1YZo,2020-09-23,B001E4KFG0,1,1,,1
906,906,1308789786573000704,@AnandWrites @winnerstakeall @JeffBezos And meanwhile in whole foods: https://t.co/06gPUmyY25,2020-09-23,B001E4KFG0,1,1,,1
907,907,1308789668490735616,🆒🆒🆒 https://t.co/rimCjgV1aT,2020-09-23,B001E4KFG0,1,1,,1
908,908,1308786456345935872,I hate Amazon Whole Foods 😤 they always being dumb with these time slots,2020-09-23,B001E4KFG0,1,1,,-1
909,909,1308785657360396288,"RT @StrayCat_SCA: URGENT❗️WET FOOD NEEDED!

We're low on Applaws, I and Love and You, and Wellness Natural. All ""Highest"" priority wet food…",2020-09-23,B001E4KFG0,1,1,,1
910,910,1308784558234624000,Amazon prime credit card is now with Chase bank also. 5% back at Whole Foods. Can’t beat. Fuck all Walmart.,2020-09-23,B001E4KFG0,1,1,,-1
911,911,1308784543420342273,@blairmacintyre @WholeFoods @amazon Hi Blair! A much better local alternative is https://t.co/wifsEzH5RT! Unlike In… https://t.co/PrvmZjhEEW,2020-09-23,B001E4KFG0,0,1,,1
