id,A,B,C,D,E,F,G,H,I,J,K
17747,60,120,70,60,100,80,80,60,90,90,60
17748,60,120,70,70,100,80,80,60,90,90,60
17749,60,120,70,70,100,80,80,50,60,60,50
17750,60,120,70,70,110,80,80,50,60,60,50
17751,60,120,70,70,110,80,80,50,60,60,60
17752,60,120,70,70,110,80,80,60,60,60,50
17753,60,120,70,70,110,80,80,60,60,60,50
17754,60,120,70,70,110,80,80,50,60,60,50
17755,70,140,70,70,110,50,30,60,60,60,50
17756,70,140,70,70,110,40,30,50,60,60,50
17757,70,140,70,70,110,40,30,50,60,60,50
17758,70,150,70,70,110,40,30,50,60,60,50
17759,80,150,70,70,110,40,30,50,60,60,50
17760,80,150,70,70,110,40,30,50,60,60,50
17761,80,150,70,70,110,40,40,50,60,60,50
17762,80,150,70,70,110,40,40,50,60,60,50
17763,80,150,70,70,110,40,40,50,60,60,50
17764,80,150,70,70,110,40,40,50,60,60,50
17765,80,150,70,70,110,40,40,50,50,50,50
17766,80,150,70,70,110,40,40,50,50,50,50
17767,80,150,70,70,110,40,40,50,60,60,50
17768,80,150,70,70,110,40,40,50,50,50,50
17769,80,160,70,70,110,40,40,50,60,60,50
17770,80,150,70,70,110,40,40,50,70,70,50
17771,80,160,70,70,110,40,40,50,70,70,50
17772,80,150,70,70,110,40,40,50,70,70,50
17773,80,150,70,70,110,40,40,60,70,70,50
17774,80,150,70,70,110,40,40,60,70,70,50
17775,80,160,70,70,110,40,40,60,70,70,50
17776,80,160,70,70,110,40,40,60,70,70,50
17777,80,160,70,70,110,40,40,50,70,70,50
17778,80,160,70,70,110,40,40,50,70,70,50
17779,80,160,70,70,110,40,50,50,50,50,50
17780,80,160,70,70,110,40,50,50,50,50,50
17781,80,160,70,70,110,40,50,50,50,50,50
17782,80,160,70,70,110,40,50,50,50,50,50
17783,80,160,70,70,110,40,50,50,50,50,50
17784,80,160,70,70,110,40,50,50,50,50,50
17785,80,160,70,70,110,40,50,50,50,50,60
17786,80,160,70,70,110,40,50,50,50,50,60
17787,80,160,70,70,110,40,50,50,50,50,60
17788,90,160,70,70,110,40,50,50,50,50,60
17789,80,160,70,70,110,40,50,50,50,50,60
17790,90,160,70,70,110,40,50,50,50,50,60
17791,90,160,70,70,110,40,60,50,50,50,70
17792,90,160,70,70,110,40,60,50,50,50,70
17793,90,160,70,70,110,40,60,40,50,50,70
17794,90,160,70,70,110,40,60,40,50,50,70
17795,90,160,70,70,110,40,60,40,50,50,70
17796,90,160,70,70,110,40,60,40,50,50,70
17797,90,160,70,70,110,40,60,50,50,50,70
17798,90,160,70,70,110,40,60,50,50,50,70
17799,90,160,70,70,110,40,60,50,50,50,70
17800,80,160,70,70,110,50,60,70,50,50,70
17801,80,150,70,70,100,50,60,70,50,50,70
17802,80,150,70,70,100,50,60,40,50,50,60
17803,80,150,70,70,110,50,70,50,50,50,60
17804,70,140,70,70,110,50,70,50,50,50,60
17805,70,140,70,70,110,50,70,50,50,50,60
17806,70,140,70,70,120,50,70,50,50,50,60
17807,70,140,70,70,120,50,70,50,50,50,60
17808,60,140,70,70,130,50,70,50,50,50,60
17809,60,120,70,70,130,50,80,100,50,50,60
17810,60,110,70,70,120,50,80,50,50,50,60
17811,60,110,70,70,120,50,80,100,50,50,60
17812,60,110,70,70,120,50,80,100,50,50,60
17813,60,110,70,70,120,50,80,50,50,50,60
17814,60,110,70,70,120,50,80,50,50,50,100
17815,60,110,70,70,120,60,80,60,50,50,100
17816,50,100,60,60,120,60,80,100,50,50,100
17817,50,100,60,60,110,60,80,100,50,50,100
17818,50,90,60,60,100,60,80,50,50,50,100
17819,60,90,60,60,100,60,80,50,50,50,100
17820,60,90,60,60,110,60,80,50,50,50,100
17821,60,90,60,60,100,60,90,50,50,50,100
17822,70,80,60,60,110,60,90,100,50,50,60
17823,70,90,60,60,110,60,90,90,50,50,60
17824,80,80,60,60,100,60,90,50,50,50,60
17825,100,60,60,70,80,60,90,50,50,50,60
17826,100,60,60,70,90,60,90,50,50,50,70
17827,90,70,70,70,100,60,90,50,50,50,70
17828,90,80,70,70,100,60,90,50,50,50,70
17829,90,70,70,70,100,70,90,50,50,50,70
17830,90,80,70,70,110,60,90,50,50,50,70
17831,90,80,70,70,100,70,90,70,50,50,70
17832,90,70,70,70,100,70,90,90,50,50,70
17833,90,80,70,70,100,70,90,100,50,50,70
17834,90,80,60,70,100,70,90,50,50,50,70
17835,100,80,70,70,110,70,90,50,90,90,70
17836,90,80,60,70,110,70,90,50,50,50,60
17837,120,90,80,90,130,60,90,50,50,50,60
17838,120,90,90,100,120,60,90,50,50,50,60
17839,100,90,90,90,120,70,90,50,50,50,60
17840,100,90,90,90,120,70,90,50,50,50,60
17841,110,90,80,90,130,70,90,50,110,110,60
17842,120,90,90,90,120,70,90,100,110,110,60
17843,110,90,80,90,130,70,90,50,110,110,60
17844,90,100,80,80,130,70,90,80,110,110,60
17845,60,100,70,80,140,70,90,80,70,70,60
17846,70,100,70,70,140,70,90,80,80,80,60
17847,60,100,70,70,130,70,90,40,80,80,60
17848,60,100,70,70,120,70,90,50,80,80,60
17849,50,110,70,60,110,70,90,50,70,70,60
17850,60,110,60,60,100,70,90,50,70,70,60
17851,50,110,60,60,110,80,80,50,70,70,60
17852,50,110,60,60,110,80,80,50,90,90,60
17853,60,110,60,60,100,80,80,50,90,90,60
17854,50,110,70,60,110,70,90,50,90,90,60
17855,60,120,70,60,110,70,80,50,70,70,60
17856,70,120,70,60,100,70,80,50,70,70,60
17857,70,120,70,60,100,80,80,50,70,70,60
17858,70,120,70,60,100,80,80,50,90,90,60
17859,70,120,60,60,100,80,80,50,110,110,60
17860,60,110,60,60,90,80,80,100,110,110,60
17861,60,110,60,60,100,80,80,50,110,110,60
17862,60,100,60,60,90,80,80,80,110,110,70
17863,90,70,60,70,70,80,80,100,110,110,120
17864,130,70,60,90,90,80,80,100,110,110,110
17865,110,70,60,90,70,80,80,100,120,120,110
17866,120,70,60,90,90,80,80,100,110,110,110
17867,110,60,60,70,80,80,80,100,110,110,120
17868,70,90,70,80,130,80,80,100,110,110,120
17869,70,90,70,80,150,90,80,100,110,110,120
17870,70,90,70,80,140,90,80,100,110,110,120
17871,80,100,70,80,140,80,80,100,90,90,120
17872,90,100,80,90,140,80,90,90,110,110,120
17873,90,100,80,90,140,80,90,90,110,110,120
17874,90,90,80,90,150,90,90,100,90,90,110
17875,80,90,70,80,140,90,80,100,80,80,110
17876,70,90,70,80,140,90,80,100,120,120,110
17877,70,90,70,80,140,90,80,100,120,120,110
17878,70,90,70,70,140,90,80,100,120,120,110
17879,70,90,70,80,140,90,80,100,120,120,110
17880,60,90,70,70,130,90,80,100,120,120,110
17881,60,90,70,70,130,80,80,40,120,120,70
17882,60,90,70,70,130,80,80,100,60,60,70
17883,60,90,70,70,130,80,80,50,60,60,70
17884,60,90,70,70,130,80,80,50,60,60,110
17885,60,90,70,70,130,80,80,90,100,100,110
17886,50,90,70,70,130,80,80,100,100,100,110
17887,50,90,70,70,130,80,80,100,60,60,70
17888,70,90,70,80,140,80,80,50,60,60,70
17889,50,90,70,70,130,80,80,50,60,60,70
17890,50,90,70,70,130,80,80,100,60,60,70
17891,50,90,70,70,130,80,80,50,60,60,60
17892,50,90,70,70,130,80,70,50,60,60,60
17893,50,90,70,70,120,70,70,60,60,60,60
17894,50,90,70,70,120,70,70,60,50,50,60
17895,50,90,70,70,120,70,70,60,50,50,60
17896,50,90,70,70,120,70,70,60,50,50,60
17897,50,90,70,70,120,70,70,40,50,50,60
17898,50,90,70,70,120,70,70,40,50,50,60
17899,60,80,60,50,80,30,30,60,60,60,60
17900,60,80,60,50,80,30,30,60,60,60,60
17901,60,70,50,50,80,30,30,60,60,60,50
17902,60,70,50,50,80,30,30,50,60,60,50
17903,60,70,50,50,80,30,30,50,60,60,60
17904,60,70,50,50,80,30,30,50,60,60,50
17905,60,70,50,50,80,30,30,50,60,60,50
17906,60,70,50,50,80,30,30,50,60,60,60
17907,60,70,50,50,80,30,30,50,60,60,60
17908,70,70,50,50,70,30,30,50,60,60,60
17909,70,70,50,50,70,30,30,50,60,60,60
17910,70,70,50,50,70,30,30,60,60,60,60
17911,70,70,50,50,70,30,40,60,50,50,60
17912,70,70,50,50,70,30,40,60,60,60,60
17913,70,70,50,50,70,30,40,50,50,50,60
17914,70,70,50,50,70,30,40,50,50,50,60
17915,70,70,50,50,70,30,40,50,50,50,60
17916,70,70,60,50,70,30,40,60,50,50,60
17917,70,70,60,50,70,30,40,60,50,50,60
17918,70,70,60,50,70,30,40,60,50,50,60
17919,70,70,60,50,70,30,40,60,50,50,60
17920,70,70,60,50,70,30,40,60,60,60,60
17921,70,70,60,50,70,30,40,50,60,60,60
17922,70,70,60,50,70,30,40,50,60,60,60
17923,70,70,60,50,70,40,40,60,60,60,60
17924,70,70,60,50,70,40,40,60,60,60,60
17925,70,70,60,50,70,40,40,50,60,60,60
17926,70,70,60,50,70,40,40,50,60,60,60
17927,70,70,60,50,70,40,40,50,60,60,60
17928,80,70,60,50,70,40,40,60,60,60,60
17929,70,70,60,50,70,40,50,50,60,60,60
17930,80,70,60,50,70,40,50,50,60,60,60
17931,80,70,60,60,70,40,50,50,60,60,60
17932,80,70,60,60,70,40,50,60,60,60,60
17933,80,70,60,60,70,40,50,50,60,60,60
17934,80,70,60,60,70,40,50,50,60,60,60
17935,80,70,60,60,70,40,50,50,50,50,70
17936,80,70,60,60,70,40,50,60,60,60,60
17937,80,70,60,60,70,40,50,50,60,60,60
17938,80,70,60,60,70,40,50,50,60,60,60
17939,80,70,60,70,70,40,50,50,50,50,60
17940,80,70,60,60,70,40,50,50,50,50,60
17941,70,70,60,70,70,40,60,40,50,50,70
17942,70,70,60,60,70,40,60,50,50,50,60
17943,70,70,60,70,70,40,60,60,60,60,70
17944,70,70,60,70,70,50,60,60,60,60,60
17945,70,70,60,80,70,50,60,60,60,60,60
17946,70,70,60,80,70,50,60,60,60,60,60
17947,70,70,60,100,70,60,60,50,60,60,60
17948,70,70,60,100,70,60,60,50,50,50,60
17949,70,70,60,100,70,60,60,50,50,50,70
17950,70,70,60,100,70,60,70,70,50,50,70
17951,70,70,60,90,70,50,70,70,50,50,70
17952,60,70,60,100,80,50,70,70,50,50,70
17953,70,60,60,90,80,60,70,100,50,50,60
17954,160,160,170,130,140,60,70,70,50,50,60
17955,90,70,80,120,90,60,70,100,60,60,60
17956,70,60,60,100,80,50,70,50,50,50,60
17957,70,60,60,90,80,60,70,60,50,50,60
17958,60,60,60,70,80,60,70,70,50,50,60
17959,60,60,60,70,90,60,80,70,60,60,110
17960,60,70,70,70,90,60,80,100,60,60,110
17961,60,80,70,80,120,60,80,60,50,50,70
17962,60,80,70,70,110,60,80,50,50,50,60
17963,60,90,70,70,120,60,80,70,50,50,70
17964,60,80,70,70,110,60,80,100,50,50,60
17965,60,80,70,70,110,60,80,50,50,50,60
17966,60,80,80,80,110,60,80,100,40,40,70
17967,60,70,70,80,100,60,80,70,40,40,70
17968,90,80,90,90,120,60,80,70,50,50,70
17969,70,70,80,80,100,60,80,70,40,40,60
17970,70,80,80,80,110,60,80,60,50,50,60
17971,130,90,90,100,130,70,90,60,50,50,70
17972,110,80,90,90,110,70,90,70,50,50,60
17973,120,90,90,90,110,70,90,70,50,50,60
17974,130,90,90,100,110,70,90,60,50,50,60
17975,150,90,90,100,120,70,90,70,50,50,60
17976,130,80,90,100,110,70,90,60,60,60,60
17977,150,90,90,100,120,70,90,60,60,60,60
17978,150,90,90,100,110,70,90,50,60,60,60
17979,140,90,90,100,120,70,90,50,60,60,60
17980,140,90,90,100,120,70,90,50,50,50,60
17981,140,90,90,100,120,70,90,50,50,50,60
17982,140,100,90,110,130,70,90,50,50,50,70
17983,140,80,90,100,120,70,90,70,60,60,60
17984,140,80,90,100,120,70,90,50,50,50,60
17985,160,80,90,110,110,70,90,50,50,50,60
17986,160,90,90,110,120,70,90,50,50,50,60
17987,140,90,90,100,120,70,90,50,50,50,60
17988,120,90,80,100,130,70,90,50,50,50,70
17989,110,90,80,90,120,70,80,50,50,50,60
17990,110,90,80,90,120,70,80,50,50,50,60
17991,110,90,80,90,120,70,80,50,50,50,50
17992,100,90,80,90,120,70,80,50,50,50,50
17993,100,80,80,90,130,70,80,60,50,50,70
17994,100,80,80,90,130,70,80,50,50,50,70
17995,100,80,80,90,130,80,80,50,50,50,70
17996,110,80,80,90,130,80,80,50,70,70,70
17997,100,80,80,90,130,80,80,70,70,70,70
17998,100,80,80,90,130,80,80,50,80,80,70
17999,100,80,80,90,130,70,80,90,80,80,110
18000,100,80,80,90,130,70,80,100,80,80,110
18001,100,80,70,80,120,80,70,100,110,110,110
18002,90,80,70,90,130,80,70,100,110,110,110
18003,90,80,70,90,130,80,70,50,80,80,110
18004,100,80,80,90,130,80,70,50,80,80,110
18005,100,80,80,90,130,80,70,50,110,110,110
18006,90,80,70,80,130,80,70,100,110,110,130
18007,80,80,70,70,110,80,70,50,110,110,110
18008,90,70,70,80,100,80,70,100,110,110,110
18009,70,80,70,70,110,80,70,100,110,110,110
18010,100,70,70,80,100,80,70,100,100,100,130
18011,90,70,70,80,110,80,70,100,100,100,110
18012,90,80,70,80,110,80,70,100,100,100,130
18013,90,80,70,80,120,90,70,100,100,100,130
18014,90,80,70,90,130,90,70,100,100,100,130
18015,100,80,80,90,130,90,80,100,100,100,130
18016,90,90,80,80,130,90,80,100,100,100,110
18017,90,90,80,90,130,90,80,90,90,90,110
18018,80,90,80,80,130,90,80,80,90,90,110
18019,90,90,80,90,130,90,80,80,100,100,110
18020,90,90,80,90,130,90,80,80,80,80,110
18021,80,90,80,80,130,90,80,100,80,80,110
18022,80,90,80,80,130,90,80,100,80,80,120
18023,80,90,90,90,120,90,80,100,60,60,110
18024,130,90,90,110,110,90,80,100,60,60,110
18025,180,150,140,130,130,90,80,60,80,80,70
18026,180,180,200,140,170,90,80,60,80,80,70
18027,220,220,260,150,190,90,80,60,80,80,70
18028,240,230,280,160,200,90,80,80,80,80,70
18029,270,310,290,170,310,90,80,80,80,80,70
18030,270,260,310,170,240,90,80,80,50,50,70
18031,260,260,300,170,240,80,70,60,50,50,60
18032,230,250,280,160,230,80,70,60,50,50,60
18033,210,240,250,150,210,80,70,60,50,50,60
18034,190,190,190,140,170,80,70,60,50,50,60
18035,180,160,140,130,140,80,70,60,60,60,60
18036,190,170,140,130,140,80,70,60,60,60,50
18037,190,180,140,120,150,70,70,50,50,50,60
18038,190,180,140,120,150,70,70,50,50,50,50
18039,190,170,140,120,150,70,70,50,50,50,50
18040,190,170,130,120,150,70,70,50,50,50,50
18041,190,150,120,120,130,70,70,50,50,50,50
18042,190,150,110,120,130,70,70,50,50,50,60
18043,70,70,60,110,80,40,30,50,50,50,50
18044,70,70,60,110,80,40,30,50,50,50,50
18045,70,70,60,110,80,40,30,60,50,50,50
18046,70,70,60,110,80,40,30,60,50,50,50
18047,70,70,60,100,80,40,30,60,50,50,50
18048,70,70,60,100,70,40,30,60,50,50,50
18049,70,70,60,100,70,40,30,50,50,50,50
18050,70,70,60,100,70,40,30,50,50,50,50
18051,70,70,60,100,70,40,30,50,50,50,50
18052,70,70,60,90,70,40,30,50,50,50,50
18053,70,70,60,90,70,40,30,50,50,50,50
18054,70,70,60,90,70,40,30,50,50,50,50
18055,70,70,60,90,70,40,40,50,50,50,50
18056,70,70,60,90,70,40,40,50,50,50,50
18057,70,70,60,80,70,40,40,50,50,50,50
18058,70,70,60,80,70,40,40,50,50,50,50
18059,70,70,60,80,70,40,40,50,50,50,50
18060,70,70,60,70,70,40,40,50,50,50,50
18061,70,70,60,80,70,40,40,50,50,50,50
18062,70,70,60,70,70,40,40,50,50,50,50
18063,70,70,60,70,70,40,40,50,50,50,50
18064,70,70,60,70,70,40,40,50,50,50,50
18065,70,60,60,70,60,40,40,50,50,50,50
18066,70,60,60,70,60,40,40,50,50,50,50
18067,70,60,60,70,60,40,40,50,50,50,50
18068,70,70,60,70,70,40,40,50,50,50,50
18069,70,70,60,70,70,40,40,50,50,50,50
18070,70,70,60,70,70,40,40,50,50,50,50
18071,70,70,60,70,70,40,40,50,50,50,50
18072,70,70,60,70,70,40,40,50,50,50,60
18073,70,70,60,70,70,40,50,50,50,50,50
18074,70,70,60,70,70,40,50,60,60,60,50
18075,70,70,60,70,70,40,50,60,60,60,50
18076,70,70,60,70,70,40,50,50,60,60,50
18077,70,70,60,70,70,40,50,60,60,60,60
18078,70,70,60,60,70,40,50,60,60,60,50
18079,70,70,60,70,70,40,50,60,60,60,70
18080,70,70,60,70,70,40,50,60,60,60,70
18081,70,70,60,70,70,40,50,60,60,60,70
18082,70,70,60,70,70,40,50,60,60,60,70
18083,70,70,60,80,70,40,50,60,60,60,70
18084,70,70,60,80,70,40,50,60,60,60,70
18085,70,70,60,80,70,40,60,50,50,50,70
18086,70,70,60,80,70,40,60,50,50,50,70
18087,70,70,60,80,70,40,60,50,50,50,70
18088,70,70,60,80,70,40,60,60,50,50,70
18089,70,70,60,80,70,40,60,50,50,50,70
18090,70,70,60,80,70,40,60,50,50,50,70
18091,70,60,50,70,70,50,60,60,50,50,70
18092,60,60,50,60,70,50,60,50,50,50,70
18093,60,60,50,60,70,60,60,50,50,50,70
18094,60,60,50,60,70,60,60,50,50,50,70
18095,60,60,50,60,70,60,60,50,50,50,70
18096,60,60,50,60,70,60,60,50,50,50,70
18097,60,60,50,60,70,60,70,50,60,60,70
18098,60,60,50,60,70,60,70,50,60,60,70
18099,60,60,50,60,70,60,70,50,60,60,70
18100,60,60,50,70,70,60,70,50,60,60,70
18101,70,70,60,80,90,60,70,50,60,60,70
18102,70,70,90,100,100,60,70,50,50,50,70
18103,120,90,90,110,120,70,80,50,50,50,70
18104,90,80,90,100,110,70,80,50,50,50,70
18105,140,90,90,110,120,70,80,50,50,50,70
18106,160,100,90,110,120,70,80,50,50,50,70
18107,160,100,90,110,120,70,80,50,50,50,70
18108,170,110,90,120,120,70,80,50,50,50,70
18109,180,150,120,120,150,70,80,50,50,50,70
18110,180,120,100,120,130,70,80,50,50,50,70
18111,80,70,60,110,80,70,80,50,50,50,50
18112,90,70,70,120,80,70,80,50,50,50,50
18113,110,70,80,120,90,70,80,50,50,50,50
18114,130,80,90,120,100,70,80,50,50,50,50
18115,120,80,80,120,100,70,80,50,50,50,50
18116,120,80,90,120,90,70,80,50,50,50,50
18117,110,80,80,120,90,70,80,50,50,50,50
18118,120,80,80,120,90,70,80,50,50,50,50
18119,110,70,80,110,90,70,80,50,50,50,50
18120,100,70,70,110,90,70,80,50,50,50,50
18121,190,110,110,120,120,70,80,50,50,50,60
18122,110,70,70,110,90,70,80,50,50,50,50
18123,160,80,100,120,110,70,80,50,50,50,50
18124,160,90,100,120,110,70,80,50,50,50,50
18125,130,110,90,100,100,70,80,50,50,50,60
18126,120,100,100,90,110,70,80,50,50,50,130
18127,100,90,90,90,100,70,80,50,50,50,60
18128,110,100,80,90,110,70,80,50,50,50,60
18129,160,160,120,110,140,70,80,50,50,50,60
18130,170,190,140,110,170,80,80,60,50,50,60
18131,190,130,120,120,130,70,80,60,50,50,60
18132,160,80,90,110,110,80,80,60,50,50,50
18133,130,80,90,100,110,80,80,60,50,50,50
18134,140,90,90,110,120,80,80,50,50,50,60
18135,130,90,90,100,130,80,80,50,50,50,60
18136,130,110,90,100,140,80,80,50,50,50,70
18137,110,80,80,90,120,80,80,60,50,50,60
18138,140,100,90,110,120,80,80,60,50,50,60
18139,160,90,90,110,110,80,80,60,50,50,60
18140,120,70,90,110,110,80,80,60,50,50,60
18141,100,70,90,120,100,80,80,60,50,50,60
18142,90,70,90,110,100,80,80,60,50,50,60
18143,80,70,90,110,100,80,80,60,60,60,60
18144,80,70,90,100,100,80,80,60,60,60,60
18145,80,70,90,100,100,80,80,60,60,60,90
18146,90,70,90,100,100,80,80,40,60,60,90
18147,100,80,90,90,110,80,80,100,50,50,90
18148,90,80,80,90,120,80,80,100,50,50,90
18149,90,90,80,80,120,80,80,100,50,50,70
18150,90,80,70,80,120,80,80,90,50,50,110
18151,110,70,80,80,90,80,80,100,120,120,120
18152,110,80,80,80,90,80,80,100,120,120,110
18153,110,70,70,70,90,80,80,100,120,120,110
18154,100,70,70,70,80,80,80,100,120,120,120
18155,110,70,70,70,90,80,80,100,120,120,110
18156,110,80,70,80,90,80,80,100,120,120,110
18157,100,70,70,70,90,90,80,100,120,120,110
18158,100,70,70,70,90,90,70,100,130,130,120
18159,100,70,70,70,90,90,70,100,120,120,110
18160,110,70,70,70,90,90,70,100,120,120,110
18161,110,70,70,70,90,90,70,100,120,120,110
18162,120,70,70,80,90,90,70,100,120,120,110
18163,110,70,70,80,90,90,70,100,120,120,110
18164,110,70,70,80,90,90,70,100,120,120,110
18165,100,70,60,70,80,90,70,100,110,110,110
18166,100,60,60,60,80,90,70,100,110,110,110
18167,90,60,60,60,80,90,70,100,90,90,50
18168,80,70,60,60,80,90,70,90,90,90,50
18169,80,70,60,60,90,90,70,90,90,90,50
18170,80,70,60,60,90,80,70,90,90,90,50
18171,90,70,70,70,90,80,70,90,90,90,70
18172,80,70,60,60,90,80,70,90,90,90,50
18173,80,70,60,60,90,80,70,90,60,60,50
18174,80,70,70,70,90,80,70,90,90,90,70
18175,80,70,60,60,90,80,70,50,50,50,50
18176,70,70,60,60,90,80,70,50,50,50,50
18177,70,80,70,60,90,80,70,40,50,50,50
18178,70,80,70,60,100,80,70,50,60,60,50
18179,70,80,70,60,100,80,70,50,60,60,60
18180,70,80,70,70,100,80,70,50,60,60,70
18181,60,80,70,60,100,80,70,50,60,60,50
18182,70,80,70,70,100,80,70,50,60,60,70
18183,60,80,70,60,100,80,70,50,60,60,50
18184,70,80,70,70,100,80,70,50,60,60,70
18185,60,90,70,60,100,80,70,50,60,60,50
18186,60,90,70,70,100,80,70,50,60,60,50
18187,60,50,50,50,60,30,30,50,50,50,50
18188,60,50,50,50,60,30,30,50,50,50,50
18189,60,60,50,50,60,30,30,50,50,50,50
18190,60,60,50,50,60,40,30,50,50,50,50
18191,60,60,50,50,60,40,30,50,50,50,50
18192,60,60,50,50,60,40,30,50,50,50,50
18193,60,60,50,50,60,40,30,50,50,50,50
18194,60,60,60,50,60,40,30,50,50,50,50
18195,70,60,60,60,60,40,30,50,50,50,50
18196,70,70,60,60,60,40,30,50,50,50,50
18197,70,70,60,60,60,40,30,50,50,50,50
18198,70,70,60,60,60,40,30,50,50,50,50
18199,70,70,60,60,60,40,40,50,50,50,50
18200,70,70,60,60,60,40,40,50,50,50,50
18201,70,70,60,60,60,40,40,50,70,70,50
18202,70,70,60,60,60,40,40,50,70,70,50
18203,70,70,60,70,60,40,40,50,70,70,50
18204,70,70,60,60,60,40,40,50,70,70,50
18205,70,70,60,70,60,40,40,60,70,70,50
18206,70,70,60,70,60,40,40,50,70,70,50
18207,70,70,60,70,60,40,40,50,70,70,50
18208,70,70,60,70,70,40,40,50,70,70,50
18209,70,70,60,70,70,40,40,60,60,60,50
18210,70,70,60,70,70,40,40,60,60,60,50
18211,70,70,60,70,70,40,50,60,60,60,50
18212,70,70,60,70,70,40,40,60,60,60,50
18213,70,70,60,70,70,40,40,60,60,60,50
18214,70,70,60,60,70,40,40,50,60,60,50
18215,70,70,60,60,70,40,40,60,60,60,50
18216,70,70,60,60,70,40,40,60,60,60,50
18217,70,70,60,70,70,40,50,60,60,60,50
18218,70,70,60,60,70,40,50,60,60,60,50
18219,70,60,60,60,60,40,50,60,60,60,50
18220,60,60,50,50,60,40,50,60,60,60,50
18221,60,60,50,50,60,40,50,50,60,60,50
18222,60,60,50,50,60,40,50,50,60,60,50
18223,60,60,50,50,60,40,50,60,70,70,60
18224,60,60,50,50,60,40,50,50,70,70,60
18225,60,60,50,50,60,40,50,50,60,60,60
18226,60,60,50,50,60,40,50,50,60,60,60
18227,60,60,50,50,60,40,50,50,50,50,60
18228,60,60,50,50,60,40,50,50,50,50,70
18229,60,60,50,50,60,50,60,50,70,70,70
18230,60,60,50,50,70,50,60,50,50,50,70
18231,60,60,50,60,60,50,60,70,50,50,70
18232,60,60,60,70,70,60,60,100,50,50,70
18233,70,60,60,70,70,60,60,70,70,70,70
18234,70,60,60,80,70,60,60,70,70,70,70
18235,70,60,60,90,70,60,60,70,70,70,70
18236,70,60,60,90,70,60,60,70,70,70,70
18237,70,60,70,90,70,60,60,70,70,70,70
18238,70,60,70,100,80,70,60,100,70,70,70
18239,70,70,80,100,80,70,60,80,70,70,70
18240,90,80,90,100,90,70,60,90,70,70,70
18241,110,110,110,110,100,70,70,50,80,80,70
18242,120,120,120,110,100,70,70,50,80,80,70
18243,130,120,120,110,100,70,70,100,70,70,70
18244,120,120,120,110,100,70,70,100,70,70,70
18245,120,110,110,110,100,70,70,70,70,70,70
18246,130,120,120,110,100,70,70,50,70,70,70
18247,140,140,140,120,110,70,70,50,70,70,60
18248,140,150,140,120,120,70,70,50,70,70,60
18249,140,150,140,110,120,80,70,70,70,70,60
18250,130,130,120,110,110,70,70,90,60,60,60
18251,140,130,120,110,110,70,70,90,60,60,60
18252,130,120,120,110,110,70,70,70,70,70,60
18253,130,120,120,110,110,80,80,50,60,60,60
18254,130,110,110,110,110,80,80,50,60,60,60
18255,140,120,120,110,110,80,80,100,60,60,60
18256,130,110,110,110,110,80,80,100,60,60,60
18257,130,110,110,110,100,80,80,60,60,60,60
18258,130,110,110,110,100,80,80,60,60,60,60
18259,120,110,110,110,100,80,80,60,70,70,60
18260,130,110,110,110,100,70,80,60,60,60,60
18261,110,90,100,100,100,70,80,60,60,60,60
