,Entity,Code,Date,Number of tests per confirmed case
649,Costa Rica,CRI,"May 2, 2020",13.232000000000001
650,Costa Rica,CRI,"May 3, 2020",13.251
651,Costa Rica,CRI,"May 4, 2020",13.287
652,Costa Rica,CRI,"May 5, 2020",13.332
653,Costa Rica,CRI,"May 6, 2020",13.379000000000001
654,Costa Rica,CRI,"May 7, 2020",13.633
655,Costa Rica,CRI,"May 8, 2020",14.152999999999999
656,Costa Rica,CRI,"May 9, 2020",14.587
657,Costa Rica,CRI,"May 10, 2020",15.215
658,Costa Rica,CRI,"May 11, 2020",15.136
659,Costa Rica,CRI,"May 12, 2020",15.057
660,Croatia,HRV,"Mar 3, 2020",30.875
661,Croatia,HRV,"Mar 4, 2020",28.333000000000002
662,Croatia,HRV,"Mar 6, 2020",30.2
663,Croatia,HRV,"Mar 7, 2020",28.818
664,Croatia,HRV,"Mar 8, 2020",27.25
665,Croatia,HRV,"Mar 12, 2020",30.188000000000002
666,Croatia,HRV,"Mar 13, 2020",22.12
667,Croatia,HRV,"Mar 14, 2020",20.935
668,Croatia,HRV,"Mar 15, 2020",20.135
669,Croatia,HRV,"Mar 16, 2020",18.333
670,Croatia,HRV,"Mar 17, 2020",19.804000000000002
671,Croatia,HRV,"Mar 18, 2020",17.116
672,Croatia,HRV,"Mar 19, 2020",15.605
673,Croatia,HRV,"Mar 24, 2020",10.324000000000002
674,Croatia,HRV,"Mar 25, 2020",9.471
675,Croatia,HRV,"Mar 26, 2020",10.067
676,Croatia,HRV,"Mar 27, 2020",9.652999999999999
677,Croatia,HRV,"Mar 28, 2020",8.899
678,Croatia,HRV,"Mar 29, 2020",8.98
679,Croatia,HRV,"Mar 30, 2020",8.982000000000001
680,Croatia,HRV,"Mar 31, 2020",8.88
681,Croatia,HRV,"Apr 1, 2020",8.857999999999999
682,Croatia,HRV,"Apr 2, 2020",8.673
683,Croatia,HRV,"Apr 3, 2020",9.149
684,Croatia,HRV,"Apr 4, 2020",9.113
685,Croatia,HRV,"Apr 5, 2020",9.633
686,Croatia,HRV,"Apr 6, 2020",9.699
687,Croatia,HRV,"Apr 7, 2020",10.083
688,Croatia,HRV,"Apr 8, 2020",10.238
689,Croatia,HRV,"Apr 9, 2020",10.186
690,Croatia,HRV,"Apr 10, 2020",10.385
691,Croatia,HRV,"Apr 11, 2020",10.495999999999999
692,Croatia,HRV,"Apr 12, 2020",10.679
693,Croatia,HRV,"Apr 13, 2020",11.119000000000002
694,Croatia,HRV,"Apr 14, 2020",11.127
695,Croatia,HRV,"Apr 15, 2020",11.3
696,Croatia,HRV,"Apr 16, 2020",11.578
697,Croatia,HRV,"Apr 17, 2020",11.699000000000002
698,Croatia,HRV,"Apr 18, 2020",11.933
699,Croatia,HRV,"Apr 19, 2020",13.202
700,Croatia,HRV,"Apr 20, 2020",14.222000000000001
701,Croatia,HRV,"Apr 22, 2020",14.472999999999999
702,Croatia,HRV,"Apr 23, 2020",14.796
703,Croatia,HRV,"Apr 24, 2020",15.251
704,Croatia,HRV,"Apr 25, 2020",15.387
705,Croatia,HRV,"Apr 26, 2020",15.686
706,Croatia,HRV,"Apr 27, 2020",16.166
707,Croatia,HRV,"Apr 28, 2020",16.467
708,Croatia,HRV,"Apr 29, 2020",16.842
709,Croatia,HRV,"Apr 30, 2020",17.903
710,Croatia,HRV,"May 2, 2020",18.012999999999998
711,Croatia,HRV,"May 3, 2020",18.239
712,Croatia,HRV,"May 4, 2020",18.625999999999998
713,Croatia,HRV,"May 5, 2020",19.026
714,Croatia,HRV,"May 6, 2020",19.438
715,Croatia,HRV,"May 7, 2020",19.791
716,Croatia,HRV,"May 8, 2020",20.413
717,Croatia,HRV,"May 9, 2020",20.462
718,Croatia,HRV,"May 10, 2020",20.628
719,Croatia,HRV,"May 11, 2020",21.066
720,Croatia,HRV,"May 12, 2020",21.621
772,Czech Republic,CZE,"Mar 2, 2020",87.333
773,Czech Republic,CZE,"Mar 3, 2020",68.0
774,Czech Republic,CZE,"Mar 4, 2020",81.4
775,Czech Republic,CZE,"Mar 5, 2020",60.375
776,Czech Republic,CZE,"Mar 6, 2020",49.5
777,Czech Republic,CZE,"Mar 7, 2020",41.42100000000001
778,Czech Republic,CZE,"Mar 8, 2020",35.692
779,Czech Republic,CZE,"Mar 9, 2020",37.281
780,Czech Republic,CZE,"Mar 10, 2020",33.95
781,Czech Republic,CZE,"Mar 11, 2020",28.825
782,Czech Republic,CZE,"Mar 12, 2020",25.031999999999996
783,Czech Republic,CZE,"Mar 13, 2020",26.671999999999997
784,Czech Republic,CZE,"Mar 14, 2020",27.1
785,Czech Republic,CZE,"Mar 15, 2020",23.682
786,Czech Republic,CZE,"Mar 16, 2020",21.148000000000003
787,Czech Republic,CZE,"Mar 17, 2020",22.279
788,Czech Republic,CZE,"Mar 18, 2020",21.664
789,Czech Republic,CZE,"Mar 19, 2020",22.259
790,Czech Republic,CZE,"Mar 20, 2020",19.746
791,Czech Republic,CZE,"Mar 21, 2020",17.239
792,Czech Republic,CZE,"Mar 22, 2020",17.464000000000002
793,Czech Republic,CZE,"Mar 23, 2020",16.845
794,Czech Republic,CZE,"Mar 24, 2020",18.285
795,Czech Republic,CZE,"Mar 25, 2020",19.152
796,Czech Republic,CZE,"Mar 26, 2020",18.819000000000003
797,Czech Republic,CZE,"Mar 27, 2020",17.64
798,Czech Republic,CZE,"Mar 28, 2020",17.859
799,Czech Republic,CZE,"Mar 29, 2020",16.334
800,Czech Republic,CZE,"Mar 30, 2020",17.254
801,Czech Republic,CZE,"Mar 31, 2020",18.327
802,Czech Republic,CZE,"Apr 1, 2020",18.437
803,Czech Republic,CZE,"Apr 2, 2020",18.746
804,Czech Republic,CZE,"Apr 3, 2020",19.225
805,Czech Republic,CZE,"Apr 4, 2020",19.166
806,Czech Republic,CZE,"Apr 5, 2020",19.01
807,Czech Republic,CZE,"Apr 6, 2020",19.893
808,Czech Republic,CZE,"Apr 7, 2020",20.465
809,Czech Republic,CZE,"Apr 8, 2020",21.296999999999997
810,Czech Republic,CZE,"Apr 9, 2020",21.622
811,Czech Republic,CZE,"Apr 10, 2020",21.599
812,Czech Republic,CZE,"Apr 11, 2020",21.829
813,Czech Republic,CZE,"Apr 12, 2020",21.748
814,Czech Republic,CZE,"Apr 13, 2020",21.956999999999997
815,Czech Republic,CZE,"Apr 14, 2020",22.721999999999998
816,Czech Republic,CZE,"Apr 15, 2020",23.775
817,Czech Republic,CZE,"Apr 16, 2020",24.482
818,Czech Republic,CZE,"Apr 17, 2020",25.266
819,Czech Republic,CZE,"Apr 18, 2020",25.666999999999998
820,Czech Republic,CZE,"Apr 19, 2020",25.868000000000002
821,Czech Republic,CZE,"Apr 20, 2020",26.318
822,Czech Republic,CZE,"Apr 21, 2020",27.035
823,Czech Republic,CZE,"Apr 22, 2020",27.799
824,Czech Republic,CZE,"Apr 23, 2020",28.535999999999998
825,Czech Republic,CZE,"Apr 24, 2020",29.320999999999998
826,Czech Republic,CZE,"Apr 25, 2020",29.59
827,Czech Republic,CZE,"Apr 26, 2020",29.732
828,Czech Republic,CZE,"Apr 27, 2020",30.566999999999997
829,Czech Republic,CZE,"Apr 28, 2020",31.557
830,Czech Republic,CZE,"Apr 29, 2020",32.301
831,Czech Republic,CZE,"Apr 30, 2020",32.939
832,Czech Republic,CZE,"May 1, 2020",33.063
833,Czech Republic,CZE,"May 2, 2020",33.330999999999996
834,Czech Republic,CZE,"May 3, 2020",33.728
835,Czech Republic,CZE,"May 4, 2020",34.585
836,Czech Republic,CZE,"May 5, 2020",35.623000000000005
837,Czech Republic,CZE,"May 6, 2020",36.336
838,Czech Republic,CZE,"May 7, 2020",36.900999999999996
839,Czech Republic,CZE,"May 8, 2020",37.203
840,Czech Republic,CZE,"May 9, 2020",37.459
841,Czech Republic,CZE,"May 10, 2020",37.875
842,Czech Republic,CZE,"May 11, 2020",38.673
843,Denmark,DNK,"Mar 17, 2020",8.187000000000001
844,Denmark,DNK,"Mar 19, 2020",7.935
845,Denmark,DNK,"Mar 20, 2020",10.128
846,Denmark,DNK,"Mar 21, 2020",9.841000000000001
847,Denmark,DNK,"Mar 22, 2020",9.686
848,Denmark,DNK,"Mar 23, 2020",9.861
849,Denmark,DNK,"Mar 25, 2020",9.346
850,Denmark,DNK,"Mar 26, 2020",9.27
851,Denmark,DNK,"Mar 27, 2020",9.204
852,Denmark,DNK,"Mar 28, 2020",9.193999999999999
853,Denmark,DNK,"Mar 29, 2020",9.177
854,Denmark,DNK,"Mar 30, 2020",8.926
855,Denmark,DNK,"Mar 31, 2020",9.221
856,Denmark,DNK,"Apr 1, 2020",9.362
857,Denmark,DNK,"Apr 2, 2020",9.63
858,Denmark,DNK,"Apr 3, 2020",10.156
859,Denmark,DNK,"Apr 4, 2020",10.628
860,Denmark,DNK,"Apr 5, 2020",10.727
861,Denmark,DNK,"Apr 6, 2020",10.738
862,Denmark,DNK,"Apr 7, 2020",11.011
863,Denmark,DNK,"Apr 8, 2020",11.345999999999998
864,Denmark,DNK,"Apr 9, 2020",11.515999999999998
865,Denmark,DNK,"Apr 10, 2020",11.487
866,Denmark,DNK,"Apr 11, 2020",11.647
867,Denmark,DNK,"Apr 12, 2020",11.695
868,Denmark,DNK,"Apr 13, 2020",11.677999999999999
869,Denmark,DNK,"Apr 14, 2020",11.7
870,Denmark,DNK,"Apr 15, 2020",11.935
871,Denmark,DNK,"Apr 16, 2020",12.33
872,Denmark,DNK,"Apr 17, 2020",12.651
873,Denmark,DNK,"Apr 18, 2020",12.927999999999999
874,Denmark,DNK,"Apr 19, 2020",13.017999999999999
875,Denmark,DNK,"Apr 20, 2020",13.034
876,Denmark,DNK,"Apr 21, 2020",13.379000000000001
877,Denmark,DNK,"Apr 22, 2020",14.095999999999998
878,Denmark,DNK,"Apr 23, 2020",14.74
879,Denmark,DNK,"Apr 24, 2020",15.524000000000001
880,Denmark,DNK,"Apr 25, 2020",16.655
881,Denmark,DNK,"Apr 26, 2020",17.397000000000002
882,Denmark,DNK,"Apr 27, 2020",18.17
883,Denmark,DNK,"Apr 28, 2020",19.182000000000002
884,Denmark,DNK,"Apr 29, 2020",20.344
885,Denmark,DNK,"Apr 30, 2020",21.444000000000003
886,Denmark,DNK,"May 1, 2020",22.557
887,Denmark,DNK,"May 2, 2020",23.833000000000002
888,Denmark,DNK,"May 3, 2020",24.854
889,Denmark,DNK,"May 4, 2020",25.705
890,Denmark,DNK,"May 5, 2020",26.653000000000002
891,Denmark,DNK,"May 6, 2020",27.561
892,Denmark,DNK,"May 7, 2020",28.496
893,Denmark,DNK,"May 8, 2020",29.603
894,Denmark,DNK,"May 9, 2020",30.239
895,Denmark,DNK,"May 10, 2020",30.801
896,Denmark,DNK,"May 11, 2020",31.313000000000002
897,Denmark,DNK,"May 12, 2020",31.795
898,Ecuador,ECU,"Mar 18, 2020",4.324
899,Ecuador,ECU,"Mar 19, 2020",4.0
900,Ecuador,ECU,"Mar 20, 2020",4.819
901,Ecuador,ECU,"Mar 21, 2020",2.772
902,Ecuador,ECU,"Mar 22, 2020",3.122
903,Ecuador,ECU,"Mar 23, 2020",2.6260000000000003
904,Ecuador,ECU,"Mar 24, 2020",2.352
905,Ecuador,ECU,"Mar 25, 2020",2.401
906,Ecuador,ECU,"Mar 26, 2020",2.5810000000000004
907,Ecuador,ECU,"Mar 27, 2020",2.543
908,Ecuador,ECU,"Mar 28, 2020",2.419
909,Ecuador,ECU,"Mar 29, 2020",2.247
910,Ecuador,ECU,"Mar 30, 2020",2.2319999999999998
911,Ecuador,ECU,"Mar 31, 2020",2.456
912,Ecuador,ECU,"Apr 1, 2020",2.4290000000000003
913,Ecuador,ECU,"Apr 2, 2020",2.285
914,Ecuador,ECU,"Apr 3, 2020",2.104
915,Ecuador,ECU,"Apr 4, 2020",2.029
916,Ecuador,ECU,"Apr 5, 2020",2.092
917,Ecuador,ECU,"Apr 6, 2020",2.082
918,Ecuador,ECU,"Apr 7, 2020",2.122
919,Ecuador,ECU,"Apr 8, 2020",2.167
920,Ecuador,ECU,"Apr 9, 2020",2.166
921,Ecuador,ECU,"Apr 10, 2020",2.7510000000000003
922,Ecuador,ECU,"Apr 11, 2020",1.983
923,Ecuador,ECU,"Apr 12, 2020",2.01
924,Ecuador,ECU,"Apr 13, 2020",1.986
925,Ecuador,ECU,"Apr 14, 2020",2.005
926,Ecuador,ECU,"Apr 15, 2020",2.0540000000000003
927,Ecuador,ECU,"Apr 16, 2020",2.0540000000000003
928,Ecuador,ECU,"Apr 17, 2020",2.009
929,Ecuador,ECU,"Apr 18, 2020",2.073
930,Ecuador,ECU,"Apr 19, 2020",2.043
931,Ecuador,ECU,"Apr 20, 2020",2.0980000000000003
932,Ecuador,ECU,"Apr 21, 2020",2.022
933,Ecuador,ECU,"Apr 22, 2020",2.0780000000000003
934,Ecuador,ECU,"Apr 23, 2020",2.155
935,Ecuador,ECU,"Apr 27, 2020",1.37
936,Ecuador,ECU,"Apr 28, 2020",1.3969999999999998
937,Ecuador,ECU,"Apr 29, 2020",1.389
938,Ecuador,ECU,"Apr 30, 2020",1.392
939,Ecuador,ECU,"May 1, 2020",1.486
940,Ecuador,ECU,"May 2, 2020",1.4780000000000002
941,Ecuador,ECU,"May 3, 2020",1.5919999999999999
942,Ecuador,ECU,"May 4, 2020",1.5659999999999998
968,Estonia,EST,"Feb 28, 2020",36.0
969,Estonia,EST,"Feb 29, 2020",44.0
970,Estonia,EST,"Mar 1, 2020",62.0
971,Estonia,EST,"Mar 2, 2020",84.0
972,Estonia,EST,"Mar 4, 2020",74.5
973,Estonia,EST,"Mar 6, 2020",51.0
974,Estonia,EST,"Mar 7, 2020",28.4
975,Estonia,EST,"Mar 11, 2020",37.692
976,Estonia,EST,"Mar 12, 2020",38.812
977,Estonia,EST,"Mar 13, 2020",29.778000000000002
978,Estonia,EST,"Mar 14, 2020",12.241
979,Estonia,EST,"Mar 15, 2020",12.713
980,Estonia,EST,"Mar 16, 2020",10.333
981,Estonia,EST,"Mar 17, 2020",9.551
982,Estonia,EST,"Mar 18, 2020",11.097999999999999
983,Estonia,EST,"Mar 19, 2020",11.039000000000001
984,Estonia,EST,"Mar 20, 2020",12.135
985,Estonia,EST,"Mar 21, 2020",13.7
986,Estonia,EST,"Mar 22, 2020",13.193
987,Estonia,EST,"Mar 23, 2020",13.902000000000001
988,Estonia,EST,"Mar 24, 2020",16.861
989,Estonia,EST,"Mar 25, 2020",18.921
990,Estonia,EST,"Mar 26, 2020",20.101
991,Estonia,EST,"Mar 27, 2020",17.424
992,Estonia,EST,"Mar 28, 2020",18.102999999999998
993,Estonia,EST,"Mar 29, 2020",17.594
994,Estonia,EST,"Mar 30, 2020",18.275
995,Estonia,EST,"Mar 31, 2020",20.119
996,Estonia,EST,"Apr 1, 2020",21.154
997,Estonia,EST,"Apr 2, 2020",23.448
998,Estonia,EST,"Apr 3, 2020",23.076
999,Estonia,EST,"Apr 4, 2020",21.837
1000,Estonia,EST,"Apr 5, 2020",21.458000000000002
1001,Estonia,EST,"Apr 6, 2020",21.444000000000003
1002,Estonia,EST,"Apr 7, 2020",22.38
1003,Estonia,EST,"Apr 8, 2020",22.978
1004,Estonia,EST,"Apr 9, 2020",23.517
1005,Estonia,EST,"Apr 10, 2020",24.389
1006,Estonia,EST,"Apr 11, 2020",24.112
1007,Estonia,EST,"Apr 12, 2020",23.575
1008,Estonia,EST,"Apr 13, 2020",24.636999999999997
1009,Estonia,EST,"Apr 14, 2020",25.491999999999997
1010,Estonia,EST,"Apr 15, 2020",26.224
1011,Estonia,EST,"Apr 16, 2020",26.802
1012,Estonia,EST,"Apr 17, 2020",27.605999999999998
1013,Estonia,EST,"Apr 18, 2020",27.628
1014,Estonia,EST,"Apr 19, 2020",27.055999999999997
1015,Estonia,EST,"Apr 20, 2020",27.616
1016,Estonia,EST,"Apr 21, 2020",28.415
1017,Estonia,EST,"Apr 22, 2020",29.099
1018,Estonia,EST,"Apr 23, 2020",29.674
1019,Estonia,EST,"Apr 24, 2020",29.718000000000004
1020,Estonia,EST,"Apr 25, 2020",29.853
1021,Estonia,EST,"Apr 26, 2020",29.592
1022,Estonia,EST,"Apr 27, 2020",30.123
1023,Estonia,EST,"Apr 28, 2020",31.064
1024,Estonia,EST,"Apr 29, 2020",31.76
1025,Estonia,EST,"Apr 30, 2020",32.262
1026,Estonia,EST,"May 1, 2020",32.234
1027,Estonia,EST,"May 2, 2020",32.571999999999996
1028,Estonia,EST,"May 3, 2020",32.816
1029,Estonia,EST,"May 4, 2020",33.766
1030,Estonia,EST,"May 5, 2020",34.61
1031,Estonia,EST,"May 6, 2020",35.352
1032,Estonia,EST,"May 7, 2020",36.056999999999995
1033,Estonia,EST,"May 8, 2020",36.463
1034,Estonia,EST,"May 9, 2020",36.733000000000004
1035,Estonia,EST,"May 10, 2020",36.905
1036,Estonia,EST,"May 11, 2020",37.363
1068,Finland,FIN,"Feb 27, 2020",4.5
1069,Finland,FIN,"Feb 28, 2020",183.5
1070,Finland,FIN,"Feb 29, 2020",127.333
1071,Finland,FIN,"Mar 1, 2020",132.667
1072,Finland,FIN,"Mar 4, 2020",76.286
1073,Finland,FIN,"Mar 6, 2020",59.917
1074,Finland,FIN,"Mar 7, 2020",38.895
1075,Finland,FIN,"Mar 9, 2020",29.166999999999998
1076,Finland,FIN,"Mar 10, 2020",25.075
1077,Finland,FIN,"Mar 12, 2020",25.678
1078,Finland,FIN,"Mar 13, 2020",12.413
1079,Finland,FIN,"Mar 14, 2020",13.765
1080,Finland,FIN,"Mar 15, 2020",15.062000000000001
1081,Finland,FIN,"Mar 16, 2020",14.888
1082,Finland,FIN,"Mar 17, 2020",18.721
1083,Finland,FIN,"Mar 18, 2020",19.144000000000002
1084,Finland,FIN,"Mar 19, 2020",18.653
1085,Finland,FIN,"Mar 20, 2020",20.378
1086,Finland,FIN,"Mar 21, 2020",21.658
1087,Finland,FIN,"Mar 22, 2020",20.726
1088,Finland,FIN,"Mar 23, 2020",19.355999999999998
1089,Finland,FIN,"Mar 24, 2020",19.566
1090,Finland,FIN,"Mar 25, 2020",19.628
1091,Finland,FIN,"Mar 26, 2020",19.752
1092,Finland,FIN,"Mar 27, 2020",20.237000000000002
1093,Finland,FIN,"Mar 28, 2020",20.092
1094,Finland,FIN,"Mar 29, 2020",17.387
1095,Finland,FIN,"Mar 30, 2020",18.274
1096,Finland,FIN,"Mar 31, 2020",17.778
1097,Finland,FIN,"Apr 1, 2020",17.999000000000002
1098,Finland,FIN,"Apr 2, 2020",18.785
1099,Finland,FIN,"Apr 3, 2020",19.007
1100,Finland,FIN,"Apr 4, 2020",19.861
1101,Finland,FIN,"Apr 5, 2020",17.918
1102,Finland,FIN,"Apr 6, 2020",18.522000000000002
1103,Finland,FIN,"Apr 7, 2020",17.377
1104,Finland,FIN,"Apr 8, 2020",17.813
1105,Finland,FIN,"Apr 9, 2020",17.51
1106,Finland,FIN,"Apr 10, 2020",17.962
1107,Finland,FIN,"Apr 11, 2020",17.374000000000002
1108,Finland,FIN,"Apr 12, 2020",17.107
1109,Finland,FIN,"Apr 13, 2020",17.02
1110,Finland,FIN,"Apr 14, 2020",16.908
1111,Finland,FIN,"Apr 15, 2020",17.114
1112,Finland,FIN,"Apr 16, 2020",17.782
1113,Finland,FIN,"Apr 17, 2020",17.891
1114,Finland,FIN,"Apr 18, 2020",18.307000000000002
1115,Finland,FIN,"Apr 19, 2020",17.993
1116,Finland,FIN,"Apr 20, 2020",17.980999999999998
1117,Finland,FIN,"Apr 21, 2020",18.492
1118,Finland,FIN,"Apr 22, 2020",18.847
1119,Finland,FIN,"Apr 23, 2020",19.189
1120,Finland,FIN,"Apr 24, 2020",19.465
1121,Finland,FIN,"Apr 25, 2020",19.654
1122,Finland,FIN,"Apr 26, 2020",19.855
1123,Finland,FIN,"Apr 27, 2020",19.941
1124,Finland,FIN,"Apr 28, 2020",20.15
1125,Finland,FIN,"Apr 29, 2020",20.796
1126,Finland,FIN,"Apr 30, 2020",20.836
1127,Finland,FIN,"May 1, 2020",21.019000000000002
1128,Finland,FIN,"May 2, 2020",21.058000000000003
1129,Finland,FIN,"May 3, 2020",20.848000000000003
1130,Finland,FIN,"May 4, 2020",20.853
1131,Finland,FIN,"May 5, 2020",21.197
1132,Finland,FIN,"May 6, 2020",21.49
1133,Finland,FIN,"May 7, 2020",21.469
1134,Finland,FIN,"May 8, 2020",21.557
1135,Finland,FIN,"May 9, 2020",21.682
1136,Finland,FIN,"May 10, 2020",21.419
1137,Finland,FIN,"May 11, 2020",21.189
1138,France,FRA,"Feb 24, 2020",2.583
1139,France,FRA,"Feb 25, 2020",12.167
1140,France,FRA,"Feb 26, 2020",29.429000000000002
1141,France,FRA,"Feb 27, 2020",50.059
1142,France,FRA,"Feb 28, 2020",34.632
1143,France,FRA,"Feb 29, 2020",33.368
1144,France,FRA,"Mar 1, 2020",24.51
1145,France,FRA,"Mar 2, 2020",22.208000000000002
1146,France,FRA,"Mar 3, 2020",20.191
1147,France,FRA,"Mar 4, 2020",22.656
1148,France,FRA,"Mar 5, 2020",21.214000000000002
1149,France,FRA,"Mar 6, 2020",18.191
1150,France,FRA,"Mar 7, 2020",15.489
1151,France,FRA,"Mar 8, 2020",15.462
1152,France,FRA,"Mar 9, 2020",11.25
1153,France,FRA,"Mar 10, 2020",10.636
1154,France,FRA,"Mar 15, 2020",8.168
1155,France,FRA,"Mar 24, 2020",5.416
1156,France,FRA,"Mar 31, 2020",5.034
1157,France,FRA,"Apr 7, 2020",4.487
1158,France,FRA,"Apr 14, 2020",4.728
1159,France,FRA,"Apr 21, 2020",5.191
1160,France,FRA,"Apr 28, 2020",5.761
1161,France,FRA,"May 5, 2020",6.303
1162,Germany,DEU,"Mar 8, 2020",147.244
1163,Germany,DEU,"Mar 15, 2020",66.449
1164,Germany,DEU,"Mar 22, 2020",27.991999999999997
1165,Germany,DEU,"Mar 29, 2020",18.313
1166,Germany,DEU,"Apr 5, 2020",14.945
1167,Germany,DEU,"Apr 12, 2020",14.524000000000001
1168,Germany,DEU,"Apr 19, 2020",14.867
1169,Germany,DEU,"Apr 26, 2020",15.812000000000001
1170,Germany,DEU,"May 3, 2020",16.959
1171,Ghana,GHA,"Mar 28, 2020",18.387
1172,Ghana,GHA,"Apr 10, 2020",72.344
1173,Ghana,GHA,"Apr 11, 2020",100.40700000000001
1174,Ghana,GHA,"Apr 13, 2020",78.482
1175,Ghana,GHA,"Apr 14, 2020",89.61
1176,Ghana,GHA,"Apr 18, 2020",95.03299999999999
1177,Ghana,GHA,"Apr 19, 2020",82.243
1178,Ghana,GHA,"Apr 20, 2020",84.633
1179,Ghana,GHA,"Apr 25, 2020",78.672
1180,Ghana,GHA,"Apr 27, 2020",68.445
1181,Ghana,GHA,"Apr 28, 2020",73.22399999999999
1182,Ghana,GHA,"May 1, 2020",56.43600000000001
1183,Ghana,GHA,"May 2, 2020",62.42100000000001
1184,Ghana,GHA,"May 4, 2020",62.657
1185,Ghana,GHA,"May 7, 2020",48.511
1186,Ghana,GHA,"May 8, 2020",50.211000000000006
1187,Ghana,GHA,"May 10, 2020",37.65
1188,Ghana,GHA,"May 11, 2020",38.045
1189,Greece,GRC,"Mar 12, 2020",22.02
1190,Greece,GRC,"Mar 13, 2020",20.301
1191,Greece,GRC,"Mar 14, 2020",17.895
1192,Greece,GRC,"Mar 15, 2020",17.544
1193,Greece,GRC,"Mar 16, 2020",13.050999999999998
1194,Greece,GRC,"Mar 18, 2020",15.504000000000001
1195,Greece,GRC,"Mar 21, 2020",16.162
1196,Greece,GRC,"Mar 25, 2020",13.459000000000001
1197,Greece,GRC,"Mar 27, 2020",15.109000000000002
1198,Greece,GRC,"Mar 28, 2020",14.869000000000002
1199,Greece,GRC,"Mar 29, 2020",14.28
1200,Greece,GRC,"Mar 30, 2020",13.807
1201,Greece,GRC,"Mar 31, 2020",13.805
1202,Greece,GRC,"Apr 1, 2020",13.204
1203,Greece,GRC,"Apr 2, 2020",13.705
1204,Greece,GRC,"Apr 3, 2020",14.82
1205,Greece,GRC,"Apr 5, 2020",15.214
1206,Greece,GRC,"Apr 6, 2020",15.097000000000001
1207,Greece,GRC,"Apr 7, 2020",16.287
1208,Greece,GRC,"Apr 8, 2020",17.755
1209,Greece,GRC,"Apr 9, 2020",17.852
1210,Greece,GRC,"Apr 10, 2020",18.124000000000002
1211,Greece,GRC,"Apr 11, 2020",18.57
1212,Greece,GRC,"Apr 12, 2020",20.308
1213,Greece,GRC,"Apr 13, 2020",20.538
1214,Greece,GRC,"Apr 14, 2020",22.75
1215,Greece,GRC,"Apr 15, 2020",23.397
1216,Greece,GRC,"Apr 18, 2020",24.146
1217,Greece,GRC,"Apr 20, 2020",24.315
1218,Greece,GRC,"Apr 21, 2020",24.796
1219,Greece,GRC,"Apr 22, 2020",23.717
1220,Greece,GRC,"Apr 23, 2020",24.601999999999997
1221,Greece,GRC,"Apr 24, 2020",24.932
1222,Greece,GRC,"Apr 25, 2020",25.336
1223,Greece,GRC,"Apr 26, 2020",25.781
1224,Greece,GRC,"Apr 27, 2020",26.374000000000002
1225,Greece,GRC,"Apr 28, 2020",27.558000000000003
1226,Greece,GRC,"Apr 29, 2020",28.465
1227,Greece,GRC,"Apr 30, 2020",29.180999999999997
1228,Greece,GRC,"May 1, 2020",29.815
1229,Greece,GRC,"May 2, 2020",30.184
1230,Greece,GRC,"May 3, 2020",30.279
1231,Greece,GRC,"May 4, 2020",30.826999999999998
1232,Greece,GRC,"May 6, 2020",32.949
1233,Greece,GRC,"May 7, 2020",33.813
1234,Greece,GRC,"May 8, 2020",35.209
1235,Greece,GRC,"May 9, 2020",36.189
1236,Greece,GRC,"May 10, 2020",36.486
1237,Greece,GRC,"May 11, 2020",36.584
1238,Greece,GRC,"May 12, 2020",38.905
1239,Hungary,HUN,"Mar 7, 2020",79.75
1240,Hungary,HUN,"Mar 8, 2020",51.714
1241,Hungary,HUN,"Mar 10, 2020",59.0
1242,Hungary,HUN,"Mar 11, 2020",50.75
1243,Hungary,HUN,"Mar 12, 2020",56.153999999999996
1244,Hungary,HUN,"Mar 13, 2020",53.625
1245,Hungary,HUN,"Mar 14, 2020",40.56
1246,Hungary,HUN,"Mar 15, 2020",39.871
1247,Hungary,HUN,"Mar 16, 2020",37.692
1248,Hungary,HUN,"Mar 17, 2020",31.74
1249,Hungary,HUN,"Mar 18, 2020",36.06
1250,Hungary,HUN,"Mar 19, 2020",31.808000000000003
1251,Hungary,HUN,"Mar 20, 2020",35.376
1252,Hungary,HUN,"Mar 21, 2020",33.757
1253,Hungary,HUN,"Mar 22, 2020",33.916
1254,Hungary,HUN,"Mar 23, 2020",33.024
1255,Hungary,HUN,"Mar 24, 2020",32.69
1256,Hungary,HUN,"Mar 25, 2020",30.164
1257,Hungary,HUN,"Mar 26, 2020",30.67
1258,Hungary,HUN,"Mar 27, 2020",30.916999999999998
1259,Hungary,HUN,"Mar 28, 2020",30.038
1260,Hungary,HUN,"Mar 29, 2020",29.775
1261,Hungary,HUN,"Mar 30, 2020",29.756
1262,Hungary,HUN,"Mar 31, 2020",28.752
1263,Hungary,HUN,"Apr 1, 2020",28.968000000000004
